Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9
Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
12.900	0	2E-4	2.2E-5	-10.760	0.000	-0.218	-0.1351	0.000	-0.003	12.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.900	7E-6	7E-7	7.3E-8	-7.618	-0.044	-2.618	-0.0957	-5.479E-4	-0.033	12.900	3E-5	3E-6	2.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.900	6E-4	6E-5	5.5E-6	-8.823	-0.480	0.654	-0.1108	-0.006	0.008	12.900	3E-4	3E-5	2.6E-6	-6.968	-1.440	-2.509	-0.0875	-0.018	-0.032	12.900	2E-4	2E-5	1.8E-6	-11.009	0.000	-0.109	-0.1382	0.000	-0.001																				
13.000	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.000	2E-5	2E-6	1.8E-7	-7.627	-0.524	-4.254	-0.0958	-0.007	-0.053	13.000	-6E-5	-6E-6	-6.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.000	6E-4	6E-5	5.9E-6	-8.871	-0.393	0.654	-0.1114	-0.005	0.008	13.000	3E-4	3E-5	2.8E-6	-7.125	-1.636	-1.854	-0.0895	-0.021	-0.023	13.000	2E-4	2E-5	1.8E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.100	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.100	2E-5	2E-6	2.2E-7	-7.723	-0.894	-1.418	-0.0970	-0.011	-0.018	13.100	-8E-5	-8E-6	-8.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.100	6E-4	6E-5	5.7E-6	-8.901	-0.349	-0.109	-0.1118	-0.004	-0.001	13.100	3E-4	3E-5	2.8E-6	-7.295	-1.811	-2.182	-0.0916	-0.023	-0.027	13.100	2E-4	2E-5	1.8E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.200	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.200	5E-5	5E-6	4.7E-7	-7.806	-0.807	-0.109	-0.0980	-0.010	-0.001	13.200	-3E-5	-3E-6	-3.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.200	6E-4	6E-5	5.7E-6	-8.940	-0.415	-1.091	-0.1123	-0.005	-0.014	13.200	3E-4	3E-5	2.9E-6	-7.487	-2.073	-1.091	-0.0940	-0.026	-0.014	13.200	2E-4	2E-5	2.0E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.300	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.300	4E-5	4E-6	4.1E-7	-7.885	-0.916	-2.836	-0.0990	-0.012	-0.036	13.300	-1E-5	-1E-6	-1.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.300	6E-4	6E-5	5.6E-6	-8.984	-0.567	-1.200	-0.1128	-0.007	-0.015	13.300	3E-4	3E-5	2.9E-6	-7.710	-2.029	3.054	-0.0968	-0.025	0.038	13.300	2E-4	2E-5	2.1E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.400	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.400	4E-5	4E-6	4.3E-7	-7.989	-1.374	-4.363	-0.1003	-0.017	-0.055	13.400	-7E-5	-7E-6	-6.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.400	6E-4	6E-5	5.8E-6	-9.054	-0.654	0.873	-0.1137	-0.008	0.011	13.400	3E-4	3E-5	2.8E-6	-7.893	-1.462	7.636	-0.0991	-0.018	0.096	13.400	1E-4	1E-5	1.5E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.500	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.500	7E-5	7E-6	7.4E-7	-8.159	-1.789	-1.854	-0.1025	-0.022	-0.023	13.500	-5E-5	-5E-6	-5.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.500	6E-4	6E-5	5.9E-6	-9.115	-0.393	2.836	-0.1145	-0.005	0.036	13.500	3E-4	3E-5	2.8E-6	-8.002	-0.502	7.309	-0.1005	-0.006	0.092	13.500	1E-4	1E-5	1.3E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.600	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.600	3E-5	3E-6	3.3E-7	-8.347	-1.745	0.654	-0.1048	-0.022	0.008	13.600	-4E-5	-4E-6	-4.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.600	5E-4	5E-5	5.4E-6	-9.132	-0.087	1.963	-0.1147	-0.001	0.025	13.600	3E-4	3E-5	2.6E-6	-7.994	0.000	2.509	-0.1004	0.000	0.032	13.600	2E-4	2E-5	1.7E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.700	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.700	-5E-6	-5E-7	-4.6E-8	-8.508	-1.658	-0.545	-0.1068	-0.021	-0.007	13.700	-6E-5	-6E-6	-6.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.700	5E-4	5E-5	5.4E-6	-9.132	0.000	0.436	-0.1147	0.000	0.005	13.700	2E-4	2E-5	2.5E-6	-8.002	0.000	0.000	-0.1005	0.000	0.000	13.700	2E-4	2E-5	1.8E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.800	2E-5	2E-6	2.3E-7	-8.679	-1.854	-0.764	-0.1090	-0.023	-0.010	13.800	-9E-5	-9E-6	-8.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.800	5E-4	5E-5	5.5E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	13.800	3E-4	3E-5	2.6E-6	-7.994	0.000	-0.764	-0.1004	0.000	-0.010	13.800	2E-4	2E-5	2.2E-6	-11.009	0.000	0.000	-0.1382	0.000	0.000																				
13.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	13.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	13.900	-1E-5	-1E-6	-1.3E-7	-8.879	-1.811	1.745	-0.1115	-0.023	0.022	13.900	-9E-5	-9E-6	-8.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	13.900	6E-4	6E-5	5.7E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	13.900	3E-4	3E-5	2.6E-6	-8.002	-0.153	-3.163	-0.1005	-0.002	-0.040	13.900	2E-4	2E-5	2.1E-6	-11.009	0.000	0.109	-0.1382	0.000	0.001																				
14.000	0	2E-4	2.0E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.000	-4E-6	-4E-7	-3.9E-8	-9.041	-1.505	1.854	-0.1135	-0.019	0.023	14.000	-7E-5	-7E-6	-7.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.000	6E-4	6E-5	5.8E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.000	3E-4	3E-5	2.7E-6	-8.024	-0.633	-5.236	-0.1008	-0.008	-0.066	14.000	2E-4	2E-5	2.1E-6	-11.009	0.022	0.109	-0.1382	2.740E-4	0.001																				
14.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.100	-2E-5	-2E-6	-1.8E-7	-9.180	-1.440	1.309	-0.1153	-0.018	0.016	14.100	-5E-5	-5E-6	-4.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.100	6E-4	6E-5	6.0E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.100	2E-4	2E-5	2.4E-6	-8.129	-1.200	-4.472	-0.1021	-0.015	-0.056	14.100	2E-4	2E-5	2.3E-6	-11.004	0.022	-0.109	-0.1382	2.740E-4	-0.001																				
14.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.200	-3E-5	-3E-6	-3.1E-7	-9.329	-1.244	2.727	-0.1171	-0.016	0.034	14.200	-5E-5	-5E-6	-4.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.200	6E-4	6E-5	6.0E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.200	2E-4	2E-5	1.8E-6	-8.264	-1.527	-2.509	-0.1038	-0.019	-0.032	14.200	2E-4	2E-5	1.5E-6	-11.004	0.000	-0.109	-0.1382	0.000	-0.001																				
14.300	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.300	-4E-5	-4E-6	-4.5E-7	-9.429	-0.894	2.618	-0.1184	-0.011	0.033	14.300	-6E-5	-6E-6	-5.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.300	6E-4	6E-5	5.9E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.300	2E-4	2E-5	2.3E-6	-8.434	-1.702	-0.654	-0.1059	-0.021	-0.008	14.300	2E-4	2E-5	1.6E-6	-11.004	0.000		-0.1382	0.000																					
14.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.400	-6E-5	-6E-6	-5.7E-7	-9.508	-0.720	1.963	-0.1194	-0.009	0.025	14.400	-8E-5	-8E-6	-7.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.400	6E-4	6E-5	5.8E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.400	2E-4	2E-5	2.3E-6	-8.604	-1.658	0.545	-0.1080	-0.021	0.007																														
14.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.500	-8E-5	-8E-6	-7.9E-7	-9.573	-0.502	2.182	-0.1202	-0.006	0.027	14.500	-4E-5	-4E-6	-4.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.500	6E-4	6E-5	5.5E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.500	2E-4	2E-5	2.2E-6	-8.766	-1.593	1.091	-0.1101	-0.020	0.014																														
14.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.600	-9E-5	-9E-6	-8.9E-7	-9.608	-0.284	0.982	-0.1207	-0.004	0.012	14.600	-3E-5	-3E-6	-3.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.600	6E-4	6E-5	5.9E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.600	2E-4	2E-5	1.9E-6	-8.923	-1.440	1.963	-0.1120	-0.018	0.025																														
14.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.700	-8E-5	-8E-6	-8.2E-7	-9.630	-0.305	-0.436	-0.1209	-0.004	-0.005	14.700	-6E-5	-6E-6	-6.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.700	5E-4	5E-5	5.5E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.700	2E-4	2E-5	1.9E-6	-9.054	-1.200	1.745	-0.1137	-0.015	0.022																														
14.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.800	-9E-5	-9E-6	-9.1E-7	-9.669	-0.371	-0.109	-0.1214	-0.005	-0.001	14.800	-3E-5	-3E-6	-3.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.800	5E-4	5E-5	5.2E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.800	2E-4	2E-5	2.0E-6	-9.163	-1.091	2.182	-0.1151	-0.014	0.027																														
14.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	14.900	0	2E-4	2.3E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	14.900	-8E-5	-8E-6	-8.0E-7	-9.704	-0.327	0.654	-0.1219	-0.004	0.008	14.900	-3E-5	-3E-6	-3.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	14.900	6E-4	6E-5	5.6E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	14.900	2E-4	2E-5	1.9E-6	-9.272	-0.764	3.600	-0.1164	-0.010	0.045																														
15.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.000	-7E-5	-7E-6	-7.0E-7	-9.735	-0.240	0.764	-0.1222	-0.003	0.010	15.000	-3E-5	-3E-6	-2.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.000	6E-4	6E-5	5.8E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	15.000	2E-4	2E-5	1.8E-6	-9.316	-0.371	3.382	-0.1170	-0.005	0.042																														
15.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.100	-4E-5	-4E-6	-3.5E-7	-9.752	-0.175	0.109	-0.1225	-0.002	0.001	15.100	-1E-5	-1E-6	-1.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.100	6E-4	6E-5	5.9E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	15.100	2E-4	2E-5	1.9E-6	-9.346	-0.087	1.963	-0.1174	-0.001	0.025																														
15.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.200	-4E-5	-4E-6	-4.0E-7	-9.769	-0.218	-0.109	-0.1227	-0.003	-0.001	15.200	2E-5	2E-6	2.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.200	5E-4	5E-5	5.4E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	15.200	2E-4	2E-5	2.1E-6	-9.333	0.022	0.218	-0.1172	2.740E-4	0.003																														
15.300	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.300	-2E-5	-2E-6	-2.4E-7	-9.796	-0.196	0.545	-0.1230	-0.002	0.007	15.300	2E-5	2E-6	1.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.300	5E-4	5E-5	5.3E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	15.300	2E-4	2E-5	2.2E-6	-9.342	-0.044	-0.218	-0.1173	-5.479E-4	-0.003																														
15.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.400	-5E-6	-5E-7	-4.7E-8	-9.809	-0.109	0.764	-0.1232	-0.001	0.010	15.400	-4E-5	-4E-6	-4.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.400	5E-4	5E-5	5.3E-6	-9.132	0.000	0.000	-0.1147	0.000	0.000	15.400	2E-4	2E-5	2.3E-6	-9.342	-0.022	-0.654	-0.1173	-2.740E-4	-0.008																														
15.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.500	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.500	-1E-5	-1E-6	-1.1E-7	-9.817	-0.044	0.545	-0.1233	-5.479E-4	0.007	15.500	-3E-5	-3E-6	-2.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	15.500	5E-4	5E-5	5.4E-6	-9.132	0.000		-0.1147	0.000		15.500	2E-4	2E-5	2.3E-6	-9.346	-0.175	-3.272	-0.1174	-0.002	-0.041																														
15.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.600	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.600	-4E-5	-4E-6	-3.9E-7	-9.817	0.000	0.218	-0.1233	0.000	0.003	15.600	-5E-5	-5E-6	-5.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											15.600	2E-4	2E-5	2.0E-6	-9.377	-0.676	-5.563	-0.1177	-0.008	-0.070																														
15.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.700	-3E-5	-3E-6	-3.3E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	15.700	-8E-5	-8E-6	-7.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											15.700	2E-4	2E-5	2.4E-6	-9.481	-1.287	-2.400	-0.1191	-0.016	-0.030																														
15.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.800	-6E-5	-6E-6	-5.7E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	15.800	-6E-5	-6E-6	-5.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											15.800	3E-4	3E-5	2.8E-6	-9.634	-1.156	2.727	-0.1210	-0.015	0.034																														
15.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	15.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	15.900	-7E-5	-7E-6	-6.7E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	15.900	-7E-5	-7E-6	-7.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											15.900	3E-4	3E-5	2.7E-6	-9.713	-0.742	2.291	-0.1220	-0.009	0.029																														
16.000	0	2E-4	2.2E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.000	-3E-5	-3E-6	-3.4E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.000	-1E-4	-1E-5	-1.0E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.000	3E-4	3E-5	2.7E-6	-9.783	-0.698	0.764	-0.1228	-0.009	0.010																														
16.100	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.100	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.100	-4E-5	-4E-6	-3.6E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.100	-1E-4	-1E-5	-1.1E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.100	3E-4	3E-5	2.6E-6	-9.852	-0.589	1.636	-0.1237	-0.007	0.021																														
16.200	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.200	0	2E-4	2.3E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.200	-3E-5	-3E-6	-2.8E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.200	-4E-5	-4E-6	-3.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.200	3E-4	3E-5	2.6E-6	-9.900	-0.371	2.291	-0.1243	-0.005	0.029																														
16.300	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.300	-5E-5	-5E-6	-5.2E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.300	-8E-5	-8E-6	-7.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.300	2E-4	2E-5	2.2E-6	-9.927	-0.131	1.963	-0.1247	-0.002	0.025																														
16.400	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.400	0	2E-4	2.3E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.400	-7E-5	-7E-6	-7.3E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.400	-9E-5	-9E-6	-9.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.400	2E-4	2E-5	2.2E-6	-9.927	0.022	0.764	-0.1247	2.740E-4	0.010																														
16.500	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.500	0	2E-4	2.3E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.500	-1E-4	-1E-5	-1.0E-6	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.500	-1E-4	-1E-5	-1.1E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.500	2E-4	2E-5	2.4E-6	-9.922	0.022	-0.109	-0.1246	2.740E-4	-0.001																														
16.600	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.600	0	2E-4	2.3E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.600	-1E-4	-1E-5	-1.1E-6	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.600	-1E-4	-1E-5	-1.1E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.600	2E-4	2E-5	2.3E-6	-9.922	0.000	0.000	-0.1246	0.000	-3.469E-16																														
16.700	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.700	-1E-4	-1E-5	-1.0E-6	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.700	-1E-4	-1E-5	-1.2E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.700	2E-4	2E-5	2.0E-6	-9.922	0.022	0.109	-0.1246	2.740E-4	0.001																														
16.800	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.800	-7E-5	-7E-6	-7.1E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.800	-1E-4	-1E-5	-1.1E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.800	2E-4	2E-5	1.9E-6	-9.918	0.022	-0.109	-0.1245	2.740E-4	-0.001																														
16.900	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	16.900	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	16.900	-7E-5	-7E-6	-7.3E-7	-9.817	0.000	0.000	-0.1233	0.000	0.000	16.900	-8E-5	-8E-6	-7.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000											16.900	2E-4	2E-5	1.9E-6	-9.918	0.000	-0.109	-0.1245	0.000	-0.001																														
17.000	0	2E-4	2.1E-5	-10.760	0.000	0.000	-0.1351	0.000	0.000	17.000	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	17.000	-6E-6	-6E-7	-5.6E-8	-9.817	0.000	0.000	-0.1233	0.000	0.000	17.000	-1E-4	-1E-5	-1.0E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000											17.000	2E-4	2E-5	1.7E-6	-9.918	0.000	0.000	-0.1245	0.000	0.000																														
